CONF_ACC,CONF_AEC,CONF_A_SUN,CONF_A_TEN,CONF_BIG_EAST,CONF_BIG_SKY,CONF_BIG_SOUTH,CONF_BIG_TEN,CONF_BIG_TWELVE,CONF_BIG_WEST,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_HORIZON,CONF_IND,CONF_IVY,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MID_CONT,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_PAC_TEN,CONF_PAC_TWELVE,CONF_PATRIOT,CONF_SEC,CONF_SOUTHERN,CONF_SOUTHLAND,CONF_SUMMIT,CONF_SUN_BELT,CONF_SWAC,CONF_WAC,CONF_WCC,SEASON,TEAMID,SCORE_MEAN,FGM_MEAN,FGA_MEAN,FGM3_MEAN,FGA3_MEAN,FTM_MEAN,FTA_MEAN,OR_MEAN,DR_MEAN,AST_MEAN,TO_MEAN,STL_MEAN,BLK_MEAN,PF_MEAN,SCORE_MEDIAN,FGM_MEDIAN,FGA_MEDIAN,FGM3_MEDIAN,FGA3_MEDIAN,FTM_MEDIAN,FTA_MEDIAN,OR_MEDIAN,DR_MEDIAN,AST_MEDIAN,TO_MEDIAN,STL_MEDIAN,BLK_MEDIAN,PF_MEDIAN,SCORE_STDDEV,FGM_STDDEV,FGA_STDDEV,FGM3_STDDEV,FGA3_STDDEV,FTM_STDDEV,FTA_STDDEV,OR_STDDEV,DR_STDDEV,AST_STDDEV,TO_STDDEV,STL_STDDEV,BLK_STDDEV,PF_STDDEV,WLOCN,WLOCH,WLOCA,WINMARGINMEDIAN,WINMARGINMEAN,LOSEMARGINMEDIAN,LOSEMARGINMEAN,WON_CONFERENCE,TOTAL_WINS,REGION
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,1388,72.909091,26.545455,56.060606,7.424242,19.636364,12.393939,16.636364,9.818182,24.909091,10.060606,10.575758,6,2.545455,16.969697,73,26,55,8,19,12,16,10,25,9,11,6,2,17,11.14215989,4.744015388,6.199492882,2.784222333,5.079481863,5.067910023,7.101136247,2.994312776,4.311058687,4.69001194,3.335699927,2.680951324,2.137330578,3.186738615,3,14,5,17,18.136364,5,10.636364,1,22,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1281,80.294118,28,55.588235,8.235294,20.823529,16.058824,20.970588,9.176471,23.029412,16.205882,10.294118,8.205882,2.823529,14.117647,81,27.5,55,7,21,16,20,9.5,22,16,10,7.5,2,14,9.593335499,4.954336989,6.050883489,2.850399446,4.475323452,5.157760754,5.921124471,3.433088406,4.529267049,3.890777043,2.691506456,3.022936652,1.466196781,3.674355862,7,16,7,15,17.633333,8.5,8.5,1,30,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1233,76.382353,28.176471,61.147059,7.058824,19.617647,12.970588,17.735294,10.323529,23.117647,15.029412,10.294118,7.470588,5.558824,16.323529,76,28.5,59.5,7,20.5,13.5,17.5,10.5,24,15,10,7.5,5.5,16,8.282931365,4.085974425,8.235666518,2.282226106,3.384588158,5.03012316,6.449377799,3.706837196,4.524443391,4.789415726,3.353238286,2.608091064,3.08654143,4.21196415,8,11,8,18,16.925926,8,10,1,27,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,1394,73.766667,25.333333,59.8,5.9,18.7,17.2,22.933333,11.2,23.133333,13.533333,13.733333,8.2,1.6,21.166667,74.5,25.5,58.5,6,18,16.5,21.5,12,22,13,13,8,1.5,22,7.587118557,3.345953078,7.131281231,1.86344144,4.395530685,6.087862433,8.275153231,3.781989952,5.469245286,3.2134774,2.715642281,3.252585126,1.302517562,4.579439267,6,6,7,8,10,9,9.909091,1,19,Y
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1443,79.1,28.9,62.033333,6.6,19.2,14.7,20.433333,8.466667,27.1,12.866667,13.333333,7.7,3.166667,18.666667,79,28,61,6.5,19,13,20.5,8.5,27,13.5,13.5,7,3,19,9.282352557,4.381386995,6.122222554,2.919612646,4.389643038,4.587464223,5.593612965,3.025561601,4.269781493,4.006316887,3.808641096,3.249933692,1.683250724,4.520705918,4,9,6,10,10.526316,4,5,1,19,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1175,62.40625,20.25,47.90625,6.5,18.96875,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,65.5,21,49.5,6,19.5,15.5,20.5,10,17,10.5,13,8,2.5,16,9.846759315,3.379253616,6.546899648,2.155263557,4.284137136,5.956072364,7.781025318,4.429442403,5.283876891,3.317688352,4.918283847,2.783701133,2.186606961,3.145497258,4,9,6,9,9.789474,8,12.923077,1,19,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1103,69.970588,24.588235,57.205882,7.882353,21.882353,12.911765,18.235294,10.058824,24.205882,14.352941,12.029412,6.441176,3.411765,19.235294,70,24,58,7,23,13,18.5,9,24,14,12,6,3,18.5,11.00271398,3.893410459,6.695902926,3.052715676,6.231711242,5.986690488,8.359566556,4.082046301,4.903798222,3.625518584,3.442033411,3.125565869,2.512003185,4.271532395,5,13,4,11,12.045455,8.5,11.75,1,22,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1300,67.7,24.266667,54.933333,6.266667,20.1,12.9,18.333333,11.533333,24.933333,14.433333,15.5,5.266667,2.566667,18.033333,65,24,56,6,20.5,12,17,11,24.5,14,16,5,2.5,18,12.54275448,4.578309732,5.705008852,3.11761768,4.787555744,5.791491949,7.340644182,4.057630836,5.145693442,4.717416984,3.720863878,2.612085182,1.381736227,3.347498618,4,7,4,9,11.866667,14,12.2,1,15,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1422,73.62069,27.689655,65.310345,7.62069,25.37931,10.62069,15.551724,11.37931,25,12.206897,10.586207,7.448276,3.724138,5.275862,77,28,64,8,25,11,15,12,24,12,10,7,3,0,10.89040794,4.826292884,7.915190838,2.569238214,4.678322349,4.776533366,7.094193823,3.745605025,4.259443273,3.92227434,4.031281682,2.68043448,1.750439659,8.425711305,4,7,10,11,11.904762,9,8.875,1,21,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,1380,65.774194,24.677419,55.967742,4.483871,14.064516,11.935484,18.419355,13.096774,25.709677,12.354839,17.580645,7.580645,3.806452,17.870968,66,24,56,4,14,11,18,14,25,12,18,7,3,17,10.7415383,4.98255015,7.404880688,2.606031082,3.76771801,5.039414549,7.553251816,3.735905379,7.344810209,5.135162315,4.113183682,3.922364848,2.400268735,4.303037183,3,10,6,12,11.421053,10.5,14.833333,1,19,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2005,1151,70.444444,24.481481,55.148148,5.259259,17.407407,16.222222,24.111111,13.518519,27.074074,13.518519,17.407407,7.037037,2,16.777778,69,24,55,5,17,15,24,13,27,13,17,7,2,17,10.57330942,4.526591212,5.238200645,2.809223736,4.325765944,5.451417155,7.344979101,4.0418043,6.498082102,3.876659645,3.825614722,3.379593467,1.593255158,3.190530834,0,10,7,9,12.411765,11,13.3,1,17,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1324,70.344828,25.068966,56.103448,6.275862,18.758621,13.931034,21.034483,11.862069,20.655172,14.724138,12.034483,6.965517,2.482759,17.655172,69,24,55,6,19,14,21,12,21,15,12,7,2,18,11.79671827,4.25886499,8.290893559,2.697837097,5.248504358,6.551613923,9.290866321,3.842656633,3.903074429,4.12220948,4.075035092,2.834516361,1.901516237,3.657437218,3,5,3,10,11.090909,10.5,11.833333,1,11,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1227,70,25.483871,55.903226,5,12.709677,14.032258,22.129032,13.290323,22.16129,14.774194,12.580645,7.677419,2.741935,17.645161,67,26,56,5,13,13,23,13,21,15,12,8,3,18,9.570788891,3.897614399,6.749591765,2.476556682,4.488455971,5.231213148,7.013044703,3.787642671,4.747608345,4.609480665,4.023051827,3.20818843,1.590969201,4.070613222,3,11,10,11.5,12.041667,8,8.142857,1,24,Z
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1330,67.529412,25.852941,57.647059,4.617647,14.617647,11.205882,17.382353,15.205882,23.970588,15.5,12.794118,7.823529,2.941176,15.676471,64.5,24.5,57.5,4,14,10.5,17,14.5,23.5,16,13,8,2,16,10.45693999,4.893609608,6.914553637,2.188325844,3.626624601,4.740409265,6.592073801,4.103061784,4.58908651,4.301162634,3.453407737,2.504185496,2.29546553,4.429382575,3,15,8,16,16.692308,9.5,10.125,1,26,X
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1242,75.382353,26.617647,55.470588,6.029412,16.411765,16.117647,22,10.970588,28.147059,15.647059,13.676471,7.176471,6.617647,16.970588,73.5,25,55.5,5.5,17.5,16,21.5,11,27,15.5,14,7,6,17,12.71604738,5.14642983,6.951064019,3.21441161,4.856221576,5.127257552,6.386538891,3.288965035,4.671852202,5.330770301,2.421126597,2.88644262,3.312187797,4.144988179,6,16,7,15,17.827586,6,8.8,1,29,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,1308,67.967742,23.580645,50.83871,4.677419,12.83871,16.129032,22.806452,12.322581,22.709677,11.774194,13.870968,6.322581,3.645161,16.129032,70,23,50,4,13,15,22,11,23,12,13,6,4,16,11.35923668,4.703007548,9.165503369,1.850893298,3.795583223,6.652026909,8.447561187,5.86735085,3.934408469,3.774561167,4.177255319,2.612624351,1.906976403,5.5841558,2,13,6,16,15.52381,4.5,7.1,1,21,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,1192,74.741935,26.193548,55.225806,7.806452,19.322581,14.548387,19.548387,9.225806,23.096774,13.935484,13.451613,7.516129,3.645161,16.741935,77,26,55,7,19,15,20,9,24,15,13,8,4,17,13.30906394,4.174680467,6.243448166,3.026762297,5.79877625,7.089140569,8.245559229,3.018936568,4.642950463,3.741082597,3.63170029,3.009661941,2.168692233,3.75026879,0,11,7,10,11.5,7,10.538462,1,18,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1103,71.935484,25.774194,56.935484,6.935484,20.870968,13.451613,20.935484,13.032258,24.774194,15,13.741935,7.129032,5.580645,18,70,26,57,7,20,14,22,11,25,14,13,7,6,18,9.204837424,3.648832416,7.848292744,2.555197057,5.914625601,5.06516673,6.531643438,5.069410715,5.327348778,4.242640687,3.492541911,2.552670954,2.172160215,4.195235393,4,14,7,14,13.96,5.5,8.166667,1,25,X
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1125,81.393939,27.909091,58,8.818182,23.121212,16.757576,22.727273,11.515152,24.787879,17.333333,12.212121,7.363636,2.242424,18.272727,82,27,58,8,22,16,21,11,24,17,12,7,2,18,9.762618091,4.933074802,7.132671309,3.137022314,6.440873233,6.745509173,8.151965714,3.133700049,3.637973062,5.412177658,4.421238288,2.82641752,1.67761557,4.009930797,4,12,10,14,19.076923,3,5.428571,1,26,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,1184,70.37037,26.259259,55.851852,6.185185,17.407407,11.666667,17.555556,10.925926,23.555556,14.666667,14.222222,6.851852,3.777778,19.518519,71,26,56,6,17,12,17,10,24,14,14,6,4,19,10.84558809,3.937908455,6.407349764,2.801607217,4.542612464,4.187894698,6.253204299,3.315765673,4.144814471,4.269750461,4.774397554,2.381074547,2.100060951,3.856766003,2,9,8,10,10.684211,13,15.625,1,19,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1301,76.361111,27.388889,60.972222,7.055556,20.388889,14.527778,19.805556,9.055556,23.583333,12.694444,9.222222,7.416667,3.5,16.361111,80,28,62,7.5,20,14.5,20.5,8.5,24,13,9,7,3,16,10.9990981,3.736138381,5.437888837,2.776888727,5.309171498,6.411980349,7.257781824,3.656262299,3.872061079,3.214426854,2.948230486,3.064776827,1.715475736,4.382776517,6,12,4,8.5,11.681818,8.5,8.928571,1,22,Z
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1222,78.818182,27.484848,65.727273,8.30303,23.333333,15.545455,21.909091,12.909091,21.424242,12.545455,9.030303,9.515152,2.939394,18.606061,78,28,66,8,24,15,21,13,22,12,8,8,2,19,12.3325143,5.099762347,7.682255203,3.566202883,5.610629822,5.528849971,6.50655262,4.732623691,5.47739847,4.206326426,3.635629657,3.623889623,2.075743722,4.20520059,5,10,3,9,12.5,7,6.8,1,18,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,1388,73.21875,27.21875,58.4375,7.625,21.46875,11.15625,16.5625,10.90625,24.59375,15.84375,9.4375,6.4375,3.78125,16.375,71,25.5,58,7,21,10,14,10,24.5,15.5,9.5,6,4,16,12.2651733,5.27155717,7.043356515,3.616717434,5.168043053,5.466079399,7.699759087,4.496302259,4.599154053,4.965099999,3.130881505,2.395392035,1.640896097,3.739501437,3,13,9,17,20.28,7,10.571429,1,25,X
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1206,69.878788,24.484848,52.151515,6.121212,17.393939,14.787879,21,9.969697,24.454545,13.242424,11.969697,5.575758,3.212121,15.484848,68,24,53,6,17,15,22,10,25,13,11,6,3,15,11.26320771,4.309301103,7.181230814,3.079748042,4.961976622,5.188674975,6.800735254,3.264246161,4.43770008,4.062252331,4.103998416,2.574275432,1.556389411,3.133700049,5,13,5,11,14,6.5,7.2,1,23,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1361,69.806452,25.419355,54,5.354839,16.580645,13.612903,22.16129,13.129032,23.709677,13.225806,13.548387,7.387097,4.645161,16.677419,68,25,53,5,16,14,22,14,24,14,14,7,4,18,9.544350371,4.738313307,6.821534505,2.665187798,4.917819232,4.152729343,7.257624818,3.639981044,4.00161255,4.341349099,4.193953624,2.679271356,2.652651315,4.110045377,2,12,9,10,12.782609,5.5,7.875,1,23,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,1287,72.433333,25.633333,55.233333,8.8,24.933333,12.366667,17.3,8.6,25.033333,13.433333,11.366667,5.633333,4.366667,16.7,73,25,56,9,24.5,11.5,17,8,25,13.5,10,5,4,16.5,10.01957853,3.863920936,7.71779554,2.952497417,5.085024189,5.248864163,7.11070102,3.36923196,4.838661385,3.72024596,5.020532541,2.413801359,2.008315961,4.80050289,3,10,9,13.5,14.363636,10,14.125,1,22,W
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1268,77.366667,28.066667,63.666667,5.133333,15.333333,16.1,25.7,15.766667,25.733333,14.033333,15.133333,8.733333,6.766667,19.5,76,27.5,63,5,14,15.5,26,14.5,26,13.5,15,9,7,19,9.95328167,4.008037924,6.524930115,2.145296949,4.349659757,7.11167083,10.24577288,5.056121834,6.383887765,3.557249359,3.910492808,3.850063506,2.787698692,5.070196939,3,12,4,11,14.631579,10,10,1,19,X
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1131,65.205882,21.5,53.294118,7.529412,21.205882,14.676471,20.088235,12,24,9.852941,11.941176,5.382353,3.705882,18.205882,66,22,51,7.5,20.5,14,19,11,24.5,10,11,5,3,18,10.78095798,4.350200225,7.276068719,2.925699062,5.358535621,6.078878433,7.382894419,4.04519913,4.334498702,3.978216057,3.83714842,2.462010764,2.16766049,3.582613013,4,12,5,8,9.190476,4,9.692308,1,21,Z
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1364,67.571429,22.321429,50.214286,6.857143,18.142857,16.071429,23.571429,8.892857,23.857143,13.642857,15.5,6.571429,3.142857,18.857143,68,22,50,7,17.5,17.5,23.5,8,23.5,13.5,15,6.5,3,17,10.59849244,4.037358666,5.769377263,1.957214347,4.766505743,6.11572694,7.305140587,2.819762047,3.903600261,4.138476048,5.029542325,2.394879955,2.59221469,4.640516351,3,10,6,5,8.210526,11,12.333333,1,19,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1454,77.1,27.266667,57.633333,7.766667,21.8,14.8,21.433333,11.533333,23,17.1,14.866667,8.8,3.6,20.133333,75,27,58,7.5,21,13.5,20.5,11.5,22.5,17.5,14,9,3,20,9.921589137,3.86793485,7.053897575,2.284631261,5.033679668,6.671607378,8.410516155,3.451469832,4.556162969,4.558811139,4.297018501,2.74678503,2.237609662,4.066120141,2,12,9,12,12.391304,11,10,1,23,Z
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1158,80,28.484848,64.393939,10.545455,30.30303,12.484848,17.30303,11.181818,24.454545,15.272727,9.606061,6.090909,3.121212,15.909091,80,27,65,11,31,13,18,10,24,16,9,6,3,15,10.49404593,5.262611139,6.571431503,3.345621317,5.97120616,5.385868175,7.082040878,3.686585005,4.691021424,4.718796987,2.726483449,2.961878964,2.147055658,3.449308192,4,12,10,10.5,11.615385,9,9.857143,1,26,X
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1438,67.545455,25,54.181818,7.363636,18.878788,10.181818,13.424242,8.393939,24.272727,13.727273,8.575758,6.787879,3.727273,14.060606,66,24,55,7,18,8,11,8,24,14,8,7,4,14,8.88499758,3.872983346,6.237259735,2.219490032,5.319525167,5.725243139,6.661598457,2.849774026,3.907306617,3.642395503,2.968904512,2.496967761,2.110579304,3.40898988,5,16,10,12,15.322581,4,4,1,31,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,1287,68.870968,24.096774,53.16129,5.935484,17.322581,14.741935,21.774194,13.774194,23.16129,12.129032,15.064516,8.451613,3.258065,19.193548,72,25,54,7,16,16,22,13,24,13,14,8,3,20,12.06853189,3.944234907,7.071524022,2.475688187,5.5760625,6.653158348,8.7357872,4.341349099,5.093111524,3.324073104,3.915230772,3.766861691,2.159749059,3.092133568,2,12,8,13,13.045455,7,8.333333,1,22,Z
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1433,71.441176,24.882353,53.470588,6.088235,17.529412,15.588235,22.352941,8,22.588235,13.205882,12.852941,8.941176,4.558824,16.323529,71.5,24.5,53,6,18,15,20,8,23,13,13,9,4.5,16,10.17480899,4.409113857,5.706112074,2.874840169,4.594036243,5.821161224,7.780637763,2.662876077,3.660747191,4.132498034,4.411639945,2.616279802,2.298763581,3.573645897,4,15,8,12,12.814815,9,8,1,27,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,1211,76.8125,27.3125,54.78125,6.21875,17.0625,15.96875,22.4375,11.46875,25.625,14.84375,11.15625,7.875,2.78125,15.90625,75.5,26,54,6,16.5,16,21.5,11,27,15,10.5,7,2.5,17,10.26248255,4.720835731,6.978004013,2.720701748,5.079608154,5.883187486,7.161444687,3.202663891,5.128981575,3.223996433,3.408806243,3.309322136,1.736410378,3.276104852,6,14,10,17.5,18.866667,6,6,1,30,Z
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1458,71.882353,25.294118,52.735294,6.970588,19.5,14.323529,18.764706,9.470588,24.205882,12.705882,7.411765,4.529412,3.5,12.029412,70,25,52,6.5,19.5,13.5,17.5,9,23.5,12,8,4,3,12,10.76685349,4.706729013,5.615502471,2.467796183,4.857047354,6.521389423,8.334153286,3.466159258,5.375474119,4.026649227,2.512003185,2.654159566,2.259659488,2.938617362,6,15,10,14,17.967742,6,7,1,31,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1275,59.5625,21.84375,47.53125,5.0625,15.25,10.8125,15.25,8.03125,22.40625,12.84375,13.34375,5.8125,4.09375,17.03125,57.5,21.5,47,5,15,10.5,13.5,7,22,12.5,13.5,6,4,17,10.06090324,3.646557143,4.593012737,1.916608202,4.990313217,5.158378718,6.252741319,3.042541043,3.990790774,2.863669848,4.178357213,2.507247495,1.973360839,3.569443514,4,11,3,10.5,10.5,6.5,8.571429,1,18,Y
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1396,68.969697,25.060606,56.272727,7.636364,20.787879,11.212121,16.060606,11.121212,25.818182,15.575758,12.636364,5.575758,4.151515,17.121212,70,26,55,8,21,10,14,10,26,16,13,5,4,17,8.798028359,4.286165186,7.501136247,2.434365626,4.985965102,6.840858718,8.295101687,4.662064779,4.996589737,3.665977905,3.370999258,2.562107336,2.181186833,3.53339044,4,9,9,12,12.772727,8,8.818182,1,22,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1264,74.344828,24.37931,55.206897,5.758621,15.655172,19.827586,26.103448,12.172414,22.689655,10.793103,13,9.448276,4.172414,20.310345,72,24,53,6,16,19,27,13,23,10,12,9,4,21,13.14011271,5.857923779,7.816554356,2.149006049,3.696290302,6.814212941,7.974713725,4.318307886,3.536578714,3.38462184,3.359421676,3.407829221,1.965214747,3.152135942,3,13,8,15.5,14.958333,6,8.6,1,24,Y
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1276,74.8,26.285714,54.428571,9.371429,24.571429,12.857143,16.6,7.514286,21.885714,13.8,9.428571,5.942857,2.771429,15.114286,75,27,54,9,23,13,17,8,22,14,9,6,3,15,11.65887696,5.020964449,4.924642221,3.17235969,5.611363025,5.568518923,6.817796785,3.689184734,4.343835632,4.76383438,2.913313406,2.113581557,1.800093331,4.397669383,6,15,3,13.5,17.041667,5,7.727273,1,24,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1412,77.393939,26.69697,59.393939,6.151515,18.606061,17.848485,24.030303,11.212121,24.181818,13.242424,11.30303,6.515152,4.727273,16.151515,76,26,59,6,19,16,22,10,24,14,11,6,5,16,10.39512924,4.355204128,6.108085789,2.346822533,4.408368406,6.011037847,7.117253895,3.577338117,5.240792784,4.50714921,3.924958981,2.360100845,2.295004357,3.14365647,4,11,7,6.5,7.727273,8,10.727273,1,22,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,1411,68.176471,23.352941,52.617647,5.294118,16.529412,16.176471,24.441176,11.352941,23.176471,10.882353,13.088235,6.147059,3.117647,17.352941,65,23,51,6,16.5,16,24,11,23,11,13,6,3,17,12.99993142,4.81086115,6.443294421,2.40617144,4.567575396,6.492282572,8.012078694,3.310976744,4.712784633,3.46204275,3.287880776,2.258081044,1.854800528,3.53238135,3,9,10,9,9.272727,12.5,14.916667,1,22,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1320,65.363636,22.272727,46.121212,7.333333,18.424242,13.484848,18.575758,7.212121,23.606061,11.939394,10.484848,5.939394,2.484848,14.363636,65,22,46,7,18,13,18,7,24,12,10,6,2,15,8.436595048,3.204222995,6.87730674,2.457980268,4.886398879,5.460776135,7.742053604,3.879091131,3.091716675,3.578926096,3.14365647,2.691878898,1.839178077,3.990756319,5,16,9,12,12.933333,6,7.666667,1,30,W
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1416,70.517241,25.517241,55.724138,7.448276,21.068966,12.034483,16.655172,12.37931,23.896552,16.689655,15.137931,8.827586,4.827586,18.172414,70,26,55,7,21,12,16,12,25,17,14,8,5,18,11.34088903,4.717904302,5.599085104,2.529627443,4.810190329,5.067281322,6.898632691,2.637826378,4.056254676,4.721557264,4.129373318,3.655416392,2.122481095,3.024530211,2,11,11,10,12.5,12,11.8,1,24,Y
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1127,69.9,24.033333,55.166667,6.033333,18.233333,15.8,23.033333,11.2,23.433333,12,13.266667,7.066667,4.166667,20.2,70,24,54.5,6,18,15,22.5,11,23,12,13.5,7,3,19.5,9.293490518,3.699798103,6.767484836,3.232201417,4.840086466,6.161056809,7.788069273,4.551619602,4.702774926,2.729152982,3.647704347,2.318342727,2.16688763,4.908823892,2,11,9,7.5,8,8,10.875,1,22,W
